id,food_group_id,long_desc,short_desc,common_names,manufac_name,survey,ref_desc,refuse,sci_name,nitrogen_factor,protein_factor,fat_factor,calorie_factor,Protein (g),Total lipid (fat) (g),"Carbohydrate, by difference (g)",Ash (g),Energy (kcal),"Alcohol, ethyl (g)",Water (g),Caffeine (mg),Theobromine (mg),Energy (kJ),"Sugars, total (g)","Fiber, total dietary (g)","Calcium, Ca (mg)","Iron, Fe (mg)","Magnesium, Mg (mg)","Phosphorus, P (mg)","Potassium, K (mg)","Sodium, Na (mg)","Zinc, Zn (mg)","Copper, Cu (mg)","Fluoride, F (mcg)","Manganese, Mn (mg)","Selenium, Se (mcg)","Vitamin A, IU (IU)",Retinol (mcg),"Vitamin A, RAE (mcg)","Carotene, beta (mcg)","Carotene, alpha (mcg)",Vitamin E (alpha-tocopherol) (mg),Vitamin D (IU),Vitamin D3 (cholecalciferol) (mcg),Vitamin D (D2 + D3) (mcg),"Cryptoxanthin, beta (mcg)",Lycopene (mcg),Lutein + zeaxanthin (mcg),"Tocopherol, beta (mg)","Tocopherol, gamma (mg)","Tocopherol, delta (mg)","Tocotrienol, alpha (mg)","Tocotrienol, beta (mg)","Tocotrienol, gamma (mg)","Tocotrienol, delta (mg)","Vitamin C, total ascorbic acid (mg)",Thiamin (mg),Riboflavin (mg),Niacin (mg),Pantothenic acid (mg),Vitamin B-6 (mg),"Folate, total (mcg)",Vitamin B-12 (mcg),"Choline, total (mg)",Vitamin K (phylloquinone) (mcg),Folic acid (mcg),"Folate, food (mcg)","Folate, DFE (mcg)",Betaine (mg),Tryptophan (g),Threonine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Cystine (g),Phenylalanine (g),Tyrosine (g),Valine (g),Arginine (g),Histidine (g),Alanine (g),Aspartic acid (g),Glutamic acid (g),Glycine (g),Proline (g),Serine (g),"Vitamin E, added (mg)","Vitamin B-12, added (mcg)",Cholesterol (mg),"Fatty acids, total trans (g)","Fatty acids, total saturated (g)",4:0 (g),6:0 (g),8:0 (g),10:0 (g),12:0 (g),14:0 (g),16:0 (g),18:0 (g),20:0 (g),18:1 undifferentiated (g),18:2 undifferentiated (g),18:3 undifferentiated (g),20:4 undifferentiated (g),22:6 n-3 (DHA) (g),16:1 undifferentiated (g),18:4 (g),20:1 (g),20:5 n-3 (EPA) (g),22:1 undifferentiated (g),22:5 n-3 (DPA) (g),Stigmasterol (mg),Campesterol (mg),Beta-sitosterol (mg),"Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)",17:0 (g),18:1 t (g),18:2 i (g),18:2 CLAs (g),16:1 c (g),18:1 c (g),"18:2 n-6 c,c (g)","Fatty acids, total trans-monoenoic (g)","Fatty acids, total trans-polyenoic (g)","18:3 n-3 c,c,c (ALA) (g)",Starch (g),Sucrose (g),Glucose (dextrose) (g),Fructose (g),Lactose (g),Maltose (g),Adjusted Protein (g),Galactose (g),Vitamin D2 (ergocalciferol) (mcg),Menaquinone-4 (mcg),Dihydrophylloquinone (mcg),Hydroxyproline (g),22:0 (g),14:1 (g),Phytosterols (mg),15:0 (g),24:0 (g),16:1 t (g),22:1 t (g),18:2 t not further defined (g),"18:2 t,t (g)",24:1 c (g),"20:2 n-6 c,c (g)",22:1 c (g),"18:3 n-6 c,c,c (g)",17:1 (g),20:3 undifferentiated (g),13:0 (g),15:1 (g),20:3 n-3 (g),20:3 n-6 (g),20:4 n-6 (g),18:3i (g),21:5 (g),22:4 (g),18:1-11 t (18:1t n-7) (g)
11124,1100,"Carrots, raw","CARROTS,RAW",Includes USDA commodity food A099,,Y,"Crown, tops and scrapings",11,Daucus carota,6.25,2.78,8.37,3.84,0.93,0.24,9.58,0.97,41,0,88.29,0,0,173,4.74,2.8,33,0.3,12,35,320,69,0.24,0.045,3.2,0.143,0.1,16706,0,835,8285,3477,0.66,0,,0,0,1,256,0.01,0,0,0.01,0,0,0,5.9,0.066,0.058,0.983,0.273,0.138,19,0,8.8,13.2,0,19,19,0.4,0.012,0.191,0.077,0.102,0.101,0.02,0.083,0.061,0.043,0.069,0.091,0.04,0.113,0.19,0.366,0.047,0.054,0.054,0,0,0,0,0.037,0,0,0,0,0,0,0.035,0.002,0,0.012,0.115,0.002,0,0,0.002,0,0,0,0,0,,,,0.014,0.117,0,,,,,,,,,,1.43,3.59,0.59,0.55,0,0,,0,,,0,,0,0,,0,0,,,,,,0,,,0,0,,0,,,,,,,
11125,1100,"Carrots, cooked, boiled, drained, without salt","CARROTS,CKD,BLD,DRND,WO/SALT",,,Y,,0,,6.25,2.78,8.37,3.84,0.76,0.18,8.22,0.67,35,0,90.17,0,0,147,3.45,3,30,0.34,10,30,235,58,0.2,0.017,47.5,0.155,0.7,17033,0,852,8332,3776,1.03,0,,0,0,0,687,0.02,0.01,0,0.05,0,0,0,3.6,0.066,0.044,0.645,0.232,0.153,14,0,8.8,13.7,0,14,14,0.1,0.01,0.157,0.063,0.084,0.083,0.017,0.068,0.05,0.035,0.056,0.075,0.033,0.093,0.156,0.301,0.038,0.044,0.044,0,0,0,,0.03,0,0,0,0,0,0,0.029,0.001,0,0.005,0.087,0.001,0,0,0.001,0,0,0,0,0,,,,0.006,0.089,0,,,,,,,,,,0.17,2.7,0.4,0.36,0,0,,0,,,0,,0,0,,0,0,,,,,,0,,,0,0,,0,,,,,,,
11126,1100,"Carrots, canned, regular pack, solids and liquids","CARROTS,CND,REG PK,SOL&LIQUIDS",,,,,0,,6.25,2.78,8.37,3.84,0.58,0.14,5.37,0.92,23,0,92.99,,,96,2.46,1.8,31,0.52,9,20,173,240,0.29,0.103,,0.45,0.4,12264,0,613,5940,2692,0.73,0,,0,144,0,490,,,,,,,,2,0.019,0.027,0.421,0.139,0.112,8,0,6.3,9.8,0,8,8,,0.006,0.021,0.023,0.024,0.023,0.004,0.005,0.018,0.011,0.025,0.024,0.009,0.033,0.077,0.113,0.017,0.016,0.019,,,0,,0.025,0,0,0,0,0.002,0.001,0.019,0.001,,0.005,0.056,0.008,0,0,0.002,0,0,0,0,0,,,,0.006,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11128,1100,"Carrots, canned, regular pack, drained solids","CARROTS,CND,REG PK,DRND SOL",,,Y,,0,,6.25,2.78,8.37,3.84,0.64,0.19,5.54,0.68,25,0,92.95,0,0,105,2.48,1.5,25,0.64,8,24,179,242,0.26,0.104,,0.45,0.4,11170,0,558,5331,2743,0.74,0,,0,0,0,0,,,,,,,,2.7,0.018,0.03,0.552,0.135,0.112,9,0,6.3,9.8,0,9,9,0.1,0.008,0.132,0.053,0.07,0.07,0.014,0.057,0.042,0.029,0.048,0.063,0.027,0.078,0.131,0.253,0.032,0.037,0.037,0,0,0,,0.036,0,0,0,0,0.002,0.001,0.027,0.001,,0.007,0.079,0.011,0,0,0.002,0,0,0,0,0,,,,0.009,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11130,1100,"Carrots, frozen, unprepared","CARROTS,FROZEN,UNPREPARED",,,Y,,0,,6.25,2.78,8.37,3.84,0.78,0.46,7.9,0.83,36,0,90.04,0,0,152,4.76,3.3,36,0.44,12,33,235,68,0.33,0.074,,0.171,0.7,14210,0,710,7047,2958,0.57,0,,0,0,1,218,,,,,,,,2.5,0.044,0.037,0.464,0.187,0.095,10,0,7.5,17.6,0,10,10,0.3,0.011,0.04,0.043,0.045,0.042,0.007,0.009,0.034,0.021,0.046,0.045,0.017,0.062,0.144,0.212,0.031,0.03,0.036,0,0,0,,0.047,0,0,0,0,0.003,0.001,0.041,0.001,,0.01,0.247,0.017,0,0,0.004,0,0,0,0,0,,,,0.014,0.263,,,,,,,,,,,0.26,4.05,0.4,0.31,0,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
11131,1100,"Carrots, frozen, cooked, boiled, drained, without salt","CARROTS,FRZ,CKD,BLD,DRND,WO/SALT",,,Y,,0,,6.25,2.78,8.37,3.84,0.58,0.68,7.73,0.69,37,0,90.32,0,0,155,4.08,3.3,35,0.53,11,31,192,59,0.35,0.082,,0.167,0.6,16928,0,846,8199,3716,1.01,0,,0,199,0,676,,,,,,,,2.3,0.03,0.037,0.416,0.174,0.084,11,0,8.6,13.6,0,11,11,0.1,0.007,0.119,0.048,0.063,0.063,0.013,0.051,0.038,0.026,0.043,0.057,0.025,0.07,0.118,0.228,0.029,0.034,0.034,0,0,0,,0.12,0,0,0,0,0.006,0.006,0.101,0.006,0,0.025,0.289,0.044,0,0,0.006,0,0,0,0,0,,,,0.031,0.334,,,,,,,,,,,0.31,3.44,0.36,0.28,0,0,,0,,,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,
11134,1100,"Cassava, raw","CASSAVA,RAW",,,Y,Skin,16,Manihot esculenta,6.25,2.78,8.37,4.03,1.36,0.28,38.06,0.62,160,0,59.68,0,0,667,1.7,1.8,16,0.27,21,27,271,14,0.34,0.1,,0.384,0.7,13,0,1,8,0,0.19,0,,0,0,0,0,,,,,,,,20.6,0.087,0.048,0.854,0.107,0.088,27,0,23.7,1.9,0,27,27,0.4,0.019,0.028,0.027,0.039,0.044,0.011,0.028,0.026,0.017,0.035,0.137,0.02,0.038,0.079,0.206,0.028,0.033,0.033,0,0,0,,0.074,0,0,0,0,0.001,0,0.069,0.005,,0.075,0.032,0.017,0,0,0,0,0,0,0,0,,,,0.075,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11135,1100,"Cauliflower, raw","CAULIFLOWER,RAW",,,Y,"Leaf stalks, cores and trimmings",61,Brassica oleracea (Botrytis Group),6.25,2.44,8.37,3.57,1.92,0.28,4.97,0.76,25,0,92.07,0,0,104,1.91,2,22,0.42,15,44,299,30,0.27,0.039,1,0.155,0.6,0,0,0,0,0,0.08,0,,0,0,0,1,0,0.2,0,,,,,48.2,0.05,0.06,0.507,0.667,0.184,57,0,44.3,15.5,0,57,57,,0.02,0.076,0.071,0.106,0.217,0.02,0.02,0.065,0.051,0.125,0.086,0.056,0.116,0.177,0.257,0.071,0.071,0.086,0,0,0,0,0.13,0,0,0,0.018,0,0,0.093,0.009,0.003,0.027,0.016,0.015,0,0,0.003,0,0,0,0,0,,,,0.034,0.031,0.001,,,0.003,0.003,0.027,0.013,0,0,0.015,,0,0.94,0.97,0,0,,0,,0,0,,0.002,0.002,18,0.002,0.002,0,0,0,,0.002,0,0,0,0,0,,0,0,0,,,,0,
11136,1100,"Cauliflower, cooked, boiled, drained, without salt","CAULIFLOWER,CKD,BLD,DRND,WO/SALT",,,Y,,0,,6.25,2.44,8.37,3.57,1.84,0.45,4.11,0.6,23,0,93,0,0,96,2.08,2.3,16,0.32,9,32,142,15,0.17,0.018,,0.132,0.6,12,0,1,7,0,0.07,0,,0,0,0,29,,,,,,,,44.3,0.042,0.052,0.41,0.508,0.173,44,0,39.1,13.8,0,44,44,0.1,0.024,0.067,0.07,0.107,0.099,0.026,0.021,0.066,0.04,0.092,0.089,0.037,0.097,0.216,0.245,0.059,0.079,0.096,0,0,0,,0.07,0,0,0,0,0,0,0.062,0.008,,0.032,0.05,0.167,0,0,0,0,0,0,0,0,,,,0.032,0.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11137,1100,"Cauliflower, frozen, unprepared","CAULIFLOWER,FRZ,UNPREP",,,Y,,0,,6.25,2.44,8.37,3.57,2.01,0.27,4.68,0.53,24,0,92.51,0,0,100,2.22,2.3,22,0.54,12,35,193,24,0.17,0.031,,0.197,0.8,12,0,1,7,0,0.07,0,,0,0,0,31,,,,,,,,48.8,0.051,0.07,0.429,0.136,0.123,64,0,41.9,14.8,0,64,64,,0.026,0.073,0.077,0.118,0.108,0.028,0.023,0.072,0.044,0.101,0.097,0.041,0.106,0.236,0.268,0.065,0.087,0.105,0,0,0,,0.041,0,0,0,0,0,0,0.036,0.005,,0.019,0.029,0.098,0,0,0,0,0,0,0,0,,,,0.019,0.128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11138,1100,"Cauliflower, frozen, cooked, boiled, drained, without salt","CAULIFLOWER,FRZ,CKD,BLD,DRND,WO/SALT",,,Y,,0,,6.25,2.44,8.37,3.57,1.61,0.22,3.75,0.42,19,0,94,0,0,80,1.05,2.7,17,0.41,9,24,139,18,0.13,0.024,,0.15,0.6,10,0,0,6,0,0.06,0,,0,0,0,24,,,,,,,,31.3,0.037,0.053,0.31,0.098,0.088,41,0,33.5,11.9,0,41,41,0.1,0.021,0.059,0.061,0.094,0.086,0.023,0.019,0.058,0.035,0.081,0.078,0.033,0.085,0.189,0.215,0.052,0.07,0.084,0,0,0,,0.034,0,0,0,0,0,0,0.03,0.004,,0.015,0.024,0.081,0,0,0,0,0,0,0,0,,,,0.015,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11141,1100,"Celeriac, raw","CELERIAC,RAW",,,Y,Parings,14,Apium graveolens,6.25,2.78,8.37,3.84,1.5,0.3,9.2,1,42,0,88,0,0,176,1.6,1.8,43,0.7,20,115,300,100,0.33,0.07,,0.158,0.7,0,0,0,0,0,0.36,0,,0,0,0,1,,,,,,,,8,0.05,0.06,0.7,0.352,0.165,8,0,9,41,0,8,8,,,,,,,,,,,,,,,,,,,,0,0,0,,0.079,0,0,0,0,0,0.002,0.069,0.006,,0.056,0.148,0,0,0,0.002,0,0,0,0,0,,,,0.058,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11142,1100,"Celeriac, cooked, boiled, drained, without salt","CELERIAC,CKD,BLD,DRND,WO/SALT",,,,,0,,6.25,2.78,8.37,3.84,0.96,0.19,5.9,0.64,27,,92.3,,,113,,1.2,26,0.43,12,66,173,61,0.2,0.043,,0.096,0.4,0,0,0,,,,0,,0,,,,,,,,,,,3.6,0.027,0.037,0.427,0.203,0.101,3,0,,,0,3,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11143,1100,"Celery, raw","CELERY,RAW",,,Y,Roots and trimmings,11,Apium graveolens,,,,,0.69,0.17,2.97,0.75,16,0,95.43,0,0,67,1.34,1.6,40,0.2,11,24,260,80,0.13,0.035,4,0.103,0.4,449,0,22,270,0,0.27,0,,0,0,0,283,0,0,0,0.01,0,0,0,3.1,0.021,0.057,0.32,0.246,0.074,36,0,6.1,29.3,0,36,36,0.1,0.009,0.02,0.021,0.032,0.027,0.005,0.004,0.02,0.009,0.027,0.02,0.012,0.023,0.117,0.09,0.021,0.018,0.02,0,0,0,,0.042,0,0,0,0,0,0.001,0.037,0.004,,0.031,0.079,0,0,0,0.001,0,0,0,0,0,,,,0.032,0.079,,,,,,,,,,,0,0.08,0.4,0.37,0,0,,0.48,,,0,,,,6,,,,,,,,,,,,,,,,,,,,,
11144,1100,"Celery, cooked, boiled, drained, without salt","CELERY,CKD,BLD,DRND,WO/SALT",,,Y,,0,,6.25,2.44,8.37,3.57,0.83,0.16,4,0.9,18,0,94.11,0,0,74,2.37,1.6,42,0.42,12,25,284,91,0.14,0.036,,0.106,1,521,0,26,313,0,0.35,0,,0,0,0,329,0,0,0,,,,,6.1,0.023,0.07,0.372,0.317,0.086,33,0,7.9,37.8,0,33,33,,0.011,0.024,0.025,0.039,0.032,0.007,0.005,0.024,0.011,0.033,0.024,0.014,0.027,0.141,0.107,0.026,0.022,0.024,0,0,0,,0.04,0,0,0,0,0,0.001,0.035,0.004,,0.029,0.075,0,0,0,0.001,0,0,0,0,0,,,,0.03,0.075,,,,,,,,,,,,0.14,0.71,0.66,0,0,,0.85,,,,,,,7,,,,,,,,,,,,,,,,,,,,,
11145,1100,"Celtuce, raw","CELTUCE,RAW",,,,Tough leaves and stems,25,Lactuca sativa,6.25,2.44,8.37,3.57,0.85,0.3,3.65,0.7,18,,94.5,,,75,,1.7,39,0.55,28,39,330,11,0.27,0.04,,0.688,0.9,3500,0,175,,,,0,,0,,,,,,,,,,,19.5,0.055,0.07,0.55,0.183,0.05,46,0,,,0,46,46,,0.006,0.039,0.055,0.052,0.055,0.01,0.01,0.036,0.021,0.046,0.046,0.015,0.037,0.093,0.119,0.037,0.032,0.026,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,
11147,1100,"Chard, swiss, raw","CHARD,SWISS,RAW",,,Y,Tough stems and damaged leaves,8,Beta vulgaris subsp. vulagaris,6.25,2.44,8.37,3.57,1.8,0.2,3.74,1.6,19,0,92.66,0,0,79,1.1,1.6,51,1.8,81,46,379,213,0.36,0.179,,0.366,0.9,6116,0,306,3647,45,1.89,0,,0,0,0,11000,,,,,,,,30,0.04,0.09,0.4,0.172,0.099,14,0,18,830,0,14,14,0.3,0.017,0.083,0.147,0.13,0.099,0.019,,0.11,,0.11,0.117,0.036,,,,,,,0,0,0,,0.03,0,0,0,0,0,0,0.03,0,,0.04,0.063,0.007,0,0,0,0,0,0,0,0,,,,0.04,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11148,1100,"Chard, swiss, cooked, boiled, drained, without salt","CHARD,SWISS,CKD,BLD,DRND,WO/SALT",,,Y,,0,,6.25,2.44,8.37,3.57,1.88,0.08,4.13,1.26,20,0,92.65,0,0,84,1.1,2.1,58,2.26,86,33,549,179,0.33,0.163,,0.334,0.9,6124,0,306,3652,45,1.89,0,,0,0,0,11015,,,,,,,,18,0.034,0.086,0.36,0.163,0.085,9,0,28.7,327.3,0,9,9,0.1,0.018,0.086,0.154,0.135,0.103,0.02,,0.114,,0.114,0.122,0.038,,,,,,,0,0,0,,0.012,0,0,0,0,0,0,0.012,0,,0.016,0.025,0.003,0,0,0,0,0,0,0,0,,,,0.016,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11149,1100,"Chayote, fruit, raw","CHAYOTE,FRUIT,RAW",,,Y,End and stem,1,Sechium edule,6.25,2.44,8.37,3.57,0.82,0.13,4.51,0.3,19,0,94.24,0,0,80,1.66,1.7,17,0.34,12,18,125,2,0.74,0.123,,0.189,0.2,0,0,0,0,0,0.12,0,,0,0,0,0,,,,,,,,7.7,0.025,0.029,0.47,0.249,0.076,93,0,9.2,4.1,0,93,93,,0.011,0.04,0.044,0.077,0.039,0.001,,0.047,0.032,0.063,0.035,0.015,0.051,0.092,0.125,0.041,0.044,0.047,0,0,0,,0.028,0,0,0,0,0,0,0.024,0.003,,0.009,0.021,0.036,0,0,0,0,0,0,0,0,,,,0.01,0.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11150,1100,"Chayote, fruit, cooked, boiled, drained, without salt","CHAYOTE,FRUIT,CKD,BLD,DRND,WO/SALT",,,,,0,,6.25,2.44,8.37,3.57,0.62,0.48,5.09,0.38,24,,93.43,,,100,,2.8,13,0.22,12,29,173,1,0.31,0.11,,0.169,0.3,47,0,2,,,,0,,0,,,,,,,,,,,8,0.026,0.04,0.42,0.408,0.118,18,0,,,0,18,18,,0.008,0.031,0.033,0.058,0.03,0.001,,0.036,0.024,0.047,0.026,0.011,0.038,0.069,0.094,0.031,0.033,0.035,,,0,,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11151,1100,"Chicory, witloof, raw","CHICORY,WITLOOF,RAW",,,,Root base and core,11,Cichorium intybus,6.25,2.44,8.37,3.57,0.9,0.1,4,0.47,17,,94.52,,,71,,3.1,19,0.24,10,26,211,2,0.16,0.051,,0.1,0.2,29,0,1,,,,0,,0,,,,,,,,,,,2.8,0.062,0.027,0.16,0.145,0.042,37,0,,,0,37,37,,0.016,0.025,0.054,0.039,0.035,0.005,,0.022,,0.041,0.066,0.015,,,,,,,,,0,,0.024,,,,,,0.001,0.021,0.001,,0.002,0.037,0.006,,,,,,,,,,,,0.002,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11152,1100,"Chicory greens, raw","CHICORY GREENS,RAW",,,Y,Tough stems and damaged leaves,18,Cichorium intybus,6.25,2.44,8.37,3.57,1.7,0.3,4.7,1.3,23,0,92,0,0,96,0.7,4,100,0.9,30,47,420,45,0.42,0.295,,0.429,0.3,5717,0,286,3430,0,2.26,0,,0,0,0,10300,,,,,,,,24,0.06,0.1,0.5,1.159,0.105,110,0,12.8,297.6,0,110,110,,0.031,0.047,0.101,0.074,0.067,0.01,,0.041,,0.077,0.124,0.029,,,,,,,0,0,0,,0.073,0,0,0,0,0,0.004,0.062,0.003,,0.006,0.112,0.019,0,0,0,0,0,0,0,0,,,,0.006,0.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11154,1100,"Chicory roots, raw","CHICORY ROOTS,RAW",,,,Peels and tops,18,Cichorium intybus,6.25,2.44,8.37,3.84,1.4,0.2,17.51,0.89,72,,80,,,303,8.73,1.5,41,0.8,22,61,290,50,0.33,0.077,,0.233,0.7,6,0,0,,,,0,,0,,,,,,,,,,,5,0.04,0.03,0.4,0.323,0.241,23,0,,,0,23,23,,,,,,,,,,,,,,,,,,,,,,0,,0.048,,,,,,0.003,0.041,0.002,,0.004,0.075,0.013,,,,,,,,,,,,0.004,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11156,1100,"Chives, raw","CHIVES,RAW",,,Y,,0,Allium schoenoprasum,6.25,2.44,8.37,3.57,3.27,0.73,4.35,1,30,0,90.65,0,0,126,1.85,2.5,92,1.6,42,58,296,3,0.56,0.157,,0.373,0.9,4353,0,218,2612,0,0.21,0,,0,0,0,323,,,,,,,,58.1,0.078,0.115,0.647,0.324,0.138,105,0,5.2,212.7,0,105,105,,0.037,0.128,0.139,0.195,0.163,0.036,,0.105,0.095,0.145,0.237,0.057,0.148,0.303,0.677,0.162,0.216,0.148,0,0,0,,0.146,0,0,0,0,0,0.034,0.103,0.009,,0.095,0.252,0.015,0,0,0,0,0,0,0,0,,,,0.095,0.267,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,
11157,1100,"Chrysanthemum, garland, raw","CHRYSANTHEMUM,GARLAND,RAW",,,,Stem ends,4,Chrysanthemum coronarium,6.25,2.44,8.37,3.57,3.36,0.56,3.02,1.67,24,,91.4,,,99,,3,117,2.29,32,54,567,118,0.71,0.137,,0.943,,2320,0,116,1380,0,,0,,0,24,,3834,,,,,,,,1.4,0.13,0.144,0.531,0.221,0.176,177,0,,350,0,177,177,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11158,1100,"Chrysanthemum, garland, cooked, boiled, drained, without salt","CHRYSANTHEMUM,GARLAND,CKD,BLD,DRND,WO/SALT",,,Y,,0,,6.25,2.44,8.37,3.57,1.64,0.09,4.31,1.47,20,0,92.49,0,0,84,2.01,2.3,69,3.74,18,43,569,53,0.2,0.133,,0.355,0.3,2572,0,129,1543,0,2.5,0,,0,0,0,3467,,,,,,,,23.9,0.021,0.16,0.72,0.042,0.118,50,0,12.8,142.7,0,50,50,,,,,,,,,,,,,,,,,,,,0,0,0,,0.022,0,0,0,0,0,0.001,0.019,0.001,,0.002,0.034,0.006,0,0,0,0,0,0,0,0,,,,0.002,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11161,1100,"Collards, raw","COLLARDS,RAW",,,Y,Stems,43,Brassica oleracea var. viridis,6.25,2.44,8.37,3.57,3.02,0.61,5.42,1.32,32,0,89.62,0,0,133,0.46,4,232,0.47,27,25,213,17,0.21,0.046,,0.658,1.3,5019,0,251,2991,14,2.26,0,,0,28,0,4323,,,,,,,,35.3,0.054,0.13,0.742,0.267,0.165,129,0,23.2,437.1,0,129,129,0.4,0.031,0.086,0.1,0.151,0.117,0.033,0.025,0.087,0.066,0.12,0.125,0.047,0.105,0.187,0.204,0.094,0.105,0.078,0,0,0,,0.055,0,0,0,0,0.002,0.002,0.046,0.002,,0.029,0.082,0.108,0.002,0,0,0,0,0,0,0,,,,0.03,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11162,1100,"Collards, cooked, boiled, drained, without salt","COLLARDS,CKD,BLD,DRND,WO/SALT",,,Y,,0,,6.25,2.44,8.37,3.57,2.71,0.72,5.65,0.73,33,0,90.18,0,0,137,0.4,4,141,1.13,21,32,117,15,0.23,0.051,,0.51,0.5,7600,0,380,4513,68,0.88,0,,0,26,0,6197,,,,,,,,18.2,0.04,0.106,0.575,0.218,0.128,16,0,38.4,406.6,0,16,16,0.2,0.027,0.074,0.086,0.13,0.101,0.028,0.022,0.075,0.056,0.104,0.108,0.04,0.09,0.161,0.176,0.081,0.09,0.067,0,0,0,,0.047,0,0,0,0,0.002,0.002,0.039,0.002,,0.025,0.07,0.093,0.002,0,0,0,0,0,0,0,,,,0.026,0.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11163,1100,"Collards, frozen, chopped, unprepared","COLLARDS,FRZ,CHOPD,UNPREP",,,,,0,,6.25,2.44,8.37,3.57,2.69,0.37,6.46,0.95,33,0,89.53,,,137,,3.6,201,1.07,29,27,253,48,0.26,0.053,,0.633,1.4,9183,0,459,5510,,,0,,0,,,,,,,,,,,40,0.05,0.11,0.641,0.11,0.115,73,0,,,0,73,73,,0.035,0.095,0.109,0.167,0.128,0.037,0.027,0.096,0.073,0.131,0.138,0.051,0.116,0.206,0.225,0.103,0.115,0.087,,,0,,0.048,0,0,0,0,0.002,0.002,0.04,0.002,,0.026,0.072,0.096,0.002,0,0,0,0,0,0,0,,,,0.027,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11164,1100,"Collards, frozen, chopped, cooked, boiled, drained, without salt","COLLARDS,FRZ,CHOPD,CKD,BLD,DRND,WO/SALT",,,Y,,0,,6.25,2.44,8.37,3.57,2.97,0.41,7.1,1.05,36,0,88.47,0,0,151,0.57,2.8,210,1.12,30,27,251,50,0.27,0.055,,0.663,1.5,11493,0,575,6818,127,1.25,0,,0,28,0,10898,,,,,,,,26.4,0.047,0.115,0.635,0.115,0.114,76,0,45.1,623.2,0,76,76,0.2,0.038,0.105,0.121,0.184,0.141,0.04,0.03,0.105,0.08,0.145,0.152,0.057,0.127,0.228,0.248,0.114,0.126,0.095,0,0,0,,0.06,0,0,0,0,0,0,0.048,0.006,,0.008,0.06,0.127,0,0,0.007,0,0,0,0,0,,,,0.02,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
